Trigger Count=22871	Output Count=22552	Elapsed Time=01:07.404	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.356000E-6	0.325597	9.916710E-8	4.545200E-5	-0.001566	3.902816E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.366750	1.031409E-7	4.526000E-5	0.318981	9.881033E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.366220	1.022113E-7	4.526000E-5	0.317288	9.900415E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328092	9.968651E-8	4.545200E-5	-0.002155	7.031369E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.367143	1.031351E-7	4.526000E-5	0.317017	9.896654E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329336	1.001737E-7	4.544800E-5	-0.001649	8.644335E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328946	1.004422E-7	4.544800E-5	-0.001256	4.521836E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325902	1.001696E-7	4.544800E-5	-0.001816	5.152998E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.366045	1.023319E-7	4.526000E-5	0.317268	9.880088E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367513	1.023144E-7	4.526000E-5	0.318916	9.799856E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.370325	1.025843E-7	4.526000E-5	0.318028	9.816784E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367252	1.023589E-7	4.526000E-5	0.315154	9.832592E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.329029	9.999026E-8	4.545200E-5	-0.001253	4.951554E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367823	1.026562E-7	4.526000E-5	0.318701	9.840298E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326460	9.963597E-8	4.545200E-5	-0.001116	5.770691E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326183	9.991388E-8	4.545200E-5	0.001217	1.431244E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325289	9.988667E-8	4.545200E-5	-0.000940	1.317288E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.365881	1.022421E-7	4.526000E-5	0.318104	9.828528E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.365274	1.031167E-7	4.526000E-5	0.318403	9.853753E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.327220	9.930497E-8	4.545200E-5	-0.001038	1.650322E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.366622	1.031360E-7	4.526000E-5	0.318485	9.846373E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325941	9.983886E-8	4.544800E-5	-0.001098	1.570038E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.366006	1.025417E-7	4.526000E-5	0.317957	9.863178E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324292	9.982765E-8	4.544800E-5	0.001842	2.785226E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328301	1.004616E-7	4.545200E-5	-0.001518	5.898529E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328579	1.000887E-7	4.545200E-5	-0.001127	6.022876E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324658	9.959919E-8	4.545200E-5	0.001143	3.501773E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367489	1.022968E-7	4.526000E-5	0.317418	9.849341E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326944	9.983575E-8	4.545200E-5	-0.001213	1.199857E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.368732	1.027030E-7	4.526000E-5	0.321155	9.830336E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.324078	1.000399E-7	4.545200E-5	0.000684	4.090537E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.364824	1.022747E-7	4.526000E-5	0.318958	9.848189E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.360000E-6	0.327494	1.000796E-7	4.545200E-5	-0.001084	1.158785E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327204	1.006216E-7	4.544800E-5	0.002625	7.261506E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.365479	1.029083E-7	4.526000E-5	0.319017	9.873965E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.367412	1.027184E-7	4.526000E-5	0.316161	9.914456E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328944	1.001720E-7	4.544800E-5	-0.001196	7.610884E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.367910	1.029633E-7	4.526000E-5	0.318282	9.873409E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328285	1.003813E-7	4.545200E-5	-0.000841	1.345492E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325685	9.976906E-8	4.545200E-5	0.001839	5.017478E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.368347	1.025344E-7	4.526000E-5	0.316969	9.830683E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326292	1.002262E-7	4.544800E-5	-0.001273	5.845395E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328309	1.002970E-7	4.544800E-5	-0.001002	6.140268E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325611	1.001662E-7	4.544800E-5	0.001324	7.296989E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327239	1.000401E-7	4.545200E-5	0.000757	4.522198E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.365106	1.027478E-7	4.526000E-5	0.316744	9.859313E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.326260	1.002209E-7	4.544800E-5	-0.000899	7.829722E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
